GCC,LCC,PAYGROUP,OPEN_DATE,CLOSE_DATE,PAYSCHEDULE,PAYDATE,CUTOFFDATE
BHI,COL01,CP,2024-10-18,2024-11-08,21,2024-10-15,2024-10-04
BHI,GBR01,GA,2024-10-20,2024-11-11,23,2024-10-18,2024-10-09
BHI,GBR01,GA,2024-11-22,2024-12-11,20,2024-11-20,2024-11-11
BHI,GBR01,GA,2024-12-22,2025-01-09,19,2024-12-20,2024-12-11
BHI,GBR01,GA,2024-09-21,2024-10-09,19,2024-09-20,2024-09-11
BHI,GBG01,GN,2024-11-22,2024-12-11,20,2024-11-20,2024-11-11
BHI,GBG01,GN,2025-01-22,2025-02-11,21,2025-01-20,2025-01-09
BHI,GBG01,GN,2025-03-22,,,2025-03-20,2025-03-11
BHI,MX001,MQ,2024-07-30,2024-08-05,7,2024-07-25,2024-07-19
BHI,MX001,MQ,2024-09-13,2024-09-19,7,2024-09-10,2024-09-04
BHI,MX001,MQ,2024-10-15,2024-10-21,7,2024-10-10,2024-10-04
BHI,MX001,MQ,2024-11-28,2024-12-02,5,2024-11-25,2024-11-19
BHI,MX001,MQ,2024-12-11,,,2024-12-06,2024-12-02
BHI,COL01,CP,2024-11-20,2024-12-06,17,2024-11-15,2024-11-08
BHI,COL01,CP,2024-12-18,,,2024-12-13,2024-12-06
BHI,VEN01,E3,2024-11-02,2024-11-16,14,2024-11-25,2024-11-16
BHI,VEN01,E3,2024-09-03,2024-09-16,13,2024-09-25,2024-09-16
BHI,GBG01,GQ,2024-09-21,2024-10-09,19,2024-09-20,2024-09-11
BHI,GBG01,GQ,2024-12-22,2025-01-09,19,2024-12-20,2024-12-11
BHI,GBG01,GQ,2025-03-22,,,2025-03-20,2025-03-11
BHI,GBG01,GV,2025-03-22,,,2025-03-20,2025-03-11
BHI,ARG01,A3,2024-12-18,,,2024-12-16,2024-12-04
BHI,GBG01,GX,2024-09-21,2024-10-09,19,2024-09-20,2024-09-11
BHI,ARG01,A3,2024-08-02,2024-08-20,19,2024-08-30,2024-08-20
BHI,ARG01,A3,2024-09-03,2024-09-18,16,2024-09-30,2024-09-18
BHI,ARG01,A4,2024-11-02,2024-11-18,17,2024-11-29,2024-11-18
BHI,GBG01,GY,2024-09-21,2024-10-09,19,2024-09-20,2024-09-11
BHI,GBG01,GY,2025-01-22,2025-02-11,21,2025-01-20,2025-01-09
BHI,GBG01,GY,2025-03-22,,,2025-03-20,2025-03-11
BHI,ARG01,A3,2024-11-02,2024-11-18,17,2024-11-29,2024-11-18
BHI,ARG01,A2,2024-08-02,2024-08-20,19,2024-08-30,2024-08-20
BHI,ARG01,A2,2024-09-03,2024-09-18,16,2024-09-30,2024-09-18
BHI,ARG01,A2,2024-10-02,2024-10-21,20,2024-10-31,2024-10-21
BHI,ARG01,A2,2024-11-02,2024-11-18,17,2024-11-29,2024-11-18
BHI,ARG01,A2,2024-12-18,,,2024-12-16,2024-12-04
BHI,MX001,MQ,2024-08-14,2024-08-19,6,2024-08-09,2024-08-05
BHI,MX001,MQ,2024-08-28,2024-09-04,8,2024-08-23,2024-08-19
BHI,MX001,MQ,2024-09-28,2024-10-04,7,2024-09-25,2024-09-19
BHI,MX001,MQ,2024-10-30,2024-11-04,6,2024-10-25,2024-10-21
BHI,MX001,MQ,2024-11-13,2024-11-19,7,2024-11-08,2024-11-04
BHI,MX001,MQ,2024-12-18,,,2024-12-13,2024-12-09
BHI,ECU01,EC,2024-07-24,2024-08-09,16,2024-07-22,2024-07-12
BHI,ECU01,EC,2024-10-23,2024-11-12,20,2024-10-21,2024-10-10
BHI,ARG01,A1,2024-09-03,2024-09-18,16,2024-09-30,2024-09-18
BHI,ARG01,A1,2024-10-02,2024-10-21,20,2024-10-31,2024-10-21
BHI,ARG01,A1,2024-12-03,2024-12-04,2,2024-12-16,2024-12-04
BHI,ARG01,A1,2024-12-18,,,2024-12-16,2024-12-04
BHI,ARG01,A0,2024-08-02,2024-08-20,19,2024-08-30,2024-08-20
BHI,ARG01,A0,2024-10-02,2024-10-21,20,2024-10-31,2024-10-21
BHI,ARG01,A0,2024-11-02,2024-11-18,17,2024-11-29,2024-11-18
BHI,ECU01,EA,2024-08-22,2024-09-12,21,2024-08-20,2024-08-09
BHI,ECU01,EA,2024-10-23,2024-11-12,20,2024-10-21,2024-10-10
BHI,COL01,CO,2024-07-17,2024-08-06,21,2024-07-12,2024-07-04
BHI,COL01,CO,2024-08-21,2024-09-05,16,2024-08-15,2024-08-06
BHI,COL01,CO,2024-12-18,,,2024-12-13,2024-12-06
BHI,COL01,CO,2024-10-18,2024-11-08,21,2024-10-15,2024-10-04
BHI,COL01,CQ,2024-10-02,2024-10-04,3,2024-10-15,2024-10-04
BHI,ECU01,EA,2024-09-24,2024-10-10,16,2024-09-20,2024-09-12
BHI,ECU01,EA,2024-11-22,2024-12-12,20,2024-11-20,2024-11-12
BHI,ECU01,EA,2024-12-24,,,2024-12-20,2024-12-12
BHI,ECU01,EC,2024-11-22,2024-12-12,20,2024-11-20,2024-11-12
BHI,COL01,CO,2024-09-18,2024-10-04,17,2024-09-13,2024-09-05
